"Aktuell: Zeit (s)","Aktuell: Potenzial 1 (V)","Aktuell: Potenzial 2 (V)","Aktuell: Potenzial 3 (V)"
6.27,0.0349044799805,-0.0356674194336,4.98886108398
6.28,0.0259399414062,-0.0417709350586,4.9919128418
6.29,0.0349044799805,-0.0356674194336,4.9919128418
6.3,0.0289916992188,-0.0417709350586,4.9919128418
6.31,0.0320434570312,-0.0356674194336,4.98886108398
6.32,0.0320434570312,-0.0417709350586,4.9919128418
6.33,0.0320434570312,-0.0356674194336,4.9919128418
6.34,0.0320434570312,-0.0417709350586,4.9919128418
6.35,0.0320434570312,-0.0387191772461,4.98886108398
6.36,0.0289916992188,-0.0417709350586,4.9919128418
6.37,0.0349044799805,-0.0387191772461,4.98580932617
6.38,0.0349044799805,-0.0509262084961,4.98886108398
6.39,0.0320434570312,-0.0356674194336,4.98886108398
6.4,0.0320434570312,-0.0356674194336,4.97970581055
6.41,0.0289916992188,-0.0326156616211,4.97970581055
6.42,0.0289916992188,-0.0387191772461,4.98275756836
6.43,0.0320434570312,-0.0295639038086,4.98886108398
6.44,0.0289916992188,-0.0387191772461,4.98580932617
6.45,0.0320434570312,-0.0326156616211,4.98886108398
6.46,0.0259399414062,-0.0356674194336,4.9919128418
6.47,0.0259399414062,-0.0295639038086,4.9919128418
6.48,0.0320434570312,-0.0356674194336,4.9919128418
6.49,0.0259399414062,-0.0295639038086,4.98275756836
6.5,0.0289916992188,-0.0326156616211,4.9919128418
6.51,0.0259399414062,-0.0295639038086,4.98580932617
6.52,0.0259399414062,-0.0326156616211,4.9919128418
6.53,0.0228881835938,-0.0295639038086,4.9919128418
6.54,0.0259399414062,-0.0326156616211,4.9919128418
6.55,0.0259399414062,-0.0295639038086,4.9919128418
6.56,0.0198364257812,-0.0326156616211,4.9919128418
6.57,0.0228881835938,-0.0295639038086,4.9919128418
6.58,0.0198364257812,-0.0326156616211,4.98886108398
6.59,0.0228881835938,-0.0265121459961,4.9919128418
6.6,0.0198364257812,-0.0295639038086,4.9919128418
6.61,0.0259399414062,-0.0265121459961,4.9919128418
6.62,0.0228881835938,-0.0326156616211,4.9919128418
6.63,0.0259399414062,-0.0295639038086,4.9919128418
6.64,0.0198364257812,-0.0295639038086,4.9919128418
6.65,0.0167846679688,-0.0295639038086,4.9919128418
6.66,0.0198364257812,-0.0295639038086,4.9919128418
6.67,0.0259399414062,-0.0387191772461,4.9919128418
6.68,0.0198364257812,-0.0326156616211,4.9919128418
6.69,0.0289916992188,-0.0387191772461,4.98886108398
6.7,0.0228881835938,-0.0326156616211,4.98886108398
6.71,0.0259399414062,-0.0295639038086,4.98275756836
6.72,0.0228881835938,-0.0326156616211,4.98580932617
6.73,0.0228881835938,-0.0265121459961,4.98275756836
6.74,0.0167846679688,-0.0295639038086,4.98580932617
6.75,0.0259399414062,-0.0295639038086,4.98580932617
6.76,0.0228881835938,-0.0265121459961,4.98580932617
6.77,0.0228881835938,-0.0265121459961,4.98580932617
6.78,0.0198364257812,-0.0265121459961,4.98580932617
6.79,0.0228881835938,-0.0295639038086,4.98580932617
6.8,0.0228881835938,-0.0265121459961,4.98580932617
6.81,0.0228881835938,-0.0326156616211,4.98580932617
6.82,0.0228881835938,-0.0265121459961,4.98580932617
6.83,0.0228881835938,-0.0326156616211,4.98580932617
6.84,0.0228881835938,-0.0265121459961,4.98886108398
6.85,0.0228881835938,-0.0326156616211,4.98580932617
6.86,0.0228881835938,-0.0234603881836,4.98886108398
6.87,0.0228881835938,-0.0295639038086,4.98275756836
6.88,0.0198364257812,-0.0234603881836,4.98580932617
6.89,0.0228881835938,-0.0295639038086,4.98886108398
6.9,0.0228881835938,-0.0234603881836,4.98886108398
6.91,0.0137329101562,-0.0265121459961,4.9919128418
6.92,0.0167846679688,-0.0234603881836,4.98886108398
6.93,0.0137329101562,-0.0265121459961,4.9919128418
6.94,0.0228881835938,-0.0234603881836,4.98886108398
6.95,0.0167846679688,-0.0326156616211,4.9919128418
6.96,0.0259399414062,-0.0265121459961,4.9919128418
6.97,0.0228881835938,-0.0326156616211,4.98886108398
6.98,0.0228881835938,-0.0265121459961,4.9919128418
6.99,0.0228881835938,-0.0356674194336,4.98886108398
7,0.0228881835938,-0.0204086303711,4.98886108398
7.01,0.0228881835938,-0.0417709350586,4.98886108398
7.02,0.0228881835938,-0.0234603881836,4.98886108398
7.03,0.0228881835938,-0.0417709350586,4.98886108398
7.04,0.0228881835938,-0.0265121459961,4.98886108398
7.05,0.0228881835938,-0.0326156616211,4.98886108398
7.06,0.0198364257812,-0.0295639038086,4.98886108398
7.07,0.0228881835938,-0.0295639038086,4.98580932617
7.08,0.0228881835938,-0.0295639038086,4.98886108398
7.09,0.0228881835938,-0.0295639038086,4.98886108398
7.1,0.0228881835938,-0.0295639038086,4.98580932617
7.11,0.0198364257812,-0.0295639038086,4.98886108398
7.12,0.0228881835938,-0.0295639038086,4.98275756836
7.13,0.0167846679688,-0.0295639038086,4.98886108398
7.14,0.0198364257812,-0.0234603881836,4.98275756836
7.15,0.0137329101562,-0.0295639038086,4.98886108398
7.16,0.0228881835938,-0.0265121459961,4.98580932617
7.17,0.0167846679688,-0.0295639038086,4.98886108398
7.18,0.0198364257812,-0.0234603881836,4.98886108398
7.19,0.0167846679688,-0.0326156616211,4.98886108398
